,page_id,title,attribute,text_offset_start_line_id,text_offset_start_offset,text_text,html_offset_start_line_id,html_offset_start_offset,html_text,text_offset_end_line_id,text_offset_end_offset,html_offset_end_line_id,html_offset_end_offset,system_03011,system_10011,system_05010,system_07011,system_02010,system_01011,text_offset_start,text_offset_end,html_offset_start,html_offset_end,correct
3078,2040069,マカディカディ塩湖,動物,41,124,ダチョウ,41,682,ダチョウ,41,128,41,686,True,,,,True,,2994,2998,7502,7506,True
3079,2040069,マカディカディ塩湖,動物,45,33,ヌー,45,40,ヌー,45,35,45,42,True,,,True,True,,3278,3280,8243,8245,True
3080,2040069,マカディカディ塩湖,動物,45,36,シマウマ,45,43,シマウマ,45,40,45,47,True,,,,True,,3281,3285,8246,8250,True
3081,2040069,マカディカディ塩湖,動物,36,10,Makgadikgadi Pan,36,20,Makgadikgadi Pan,36,26,36,36,,True,,,,,2466,2482,5400,5416,
3082,2040069,マカディカディ塩湖,動物,36,49,マカリカリ塩湖,36,287,マカリカリ塩湖,36,56,36,294,,True,,,,,2505,2512,5667,5674,
3083,2040069,マカディカディ塩湖,動物,39,10,スア・パン,39,13,スア・パン,39,15,39,18,,,True,,,,2591,2596,6019,6024,
3084,2040069,マカディカディ塩湖,動物,39,16,ントウェトウェ・パン,39,19,ントウェトウェ・パン,39,26,39,29,,,True,,,,2597,2607,6025,6035,
3085,2040069,マカディカディ塩湖,動物,46,36,フランシスタウン,46,43,フランシスタウン,46,44,46,51,,,True,,,,3331,3339,8303,8311,
3086,2040069,マカディカディ塩湖,動物,44,101,ソーダ,44,218,ソーダ,44,104,44,221,,,,True,,,3116,3119,7860,7863,
3087,2040069,マカディカディ塩湖,動物,44,123,スア・パン,44,339,スア・パン,44,128,44,344,,,,True,,,3138,3143,7981,7986,
3088,2040069,マカディカディ塩湖,動物,44,179,フラミンゴ,44,510,フラミンゴ,44,184,44,515,,,,True,True,,3194,3199,8152,8157,True
3089,2040069,マカディカディ塩湖,動物,41,80,渡り鳥,41,278,渡り鳥,41,83,41,281,,,,,True,,2950,2953,7098,7101,
3090,2040069,マカディカディ塩湖,動物,41,111,チドリ,41,594,チドリ,41,114,41,597,,,,,True,,2981,2984,7414,7417,
3091,2040069,マカディカディ塩湖,公園,44,13,マカディカディ国立公園,44,16,マカディカディ国立公園,44,24,44,27,True,True,,,True,,3028,3039,7658,7669,True
3092,2040069,マカディカディ塩湖,公園,45,9,ンサイ・パン国立公園,45,16,ンサイ・パン国立公園,45,19,45,26,True,True,True,True,,,3254,3264,8219,8229,True
3093,2040069,マカディカディ塩湖,公園,45,15,国立公園,45,22,国立公園,45,19,45,26,,,,,True,,3260,3264,8225,8229,
3094,2040069,マカディカディ塩湖,産業,44,99,塩,44,155,塩,44,100,44,156,True,,,,,,3114,3115,7797,7798,
3095,2040069,マカディカディ塩湖,産業,44,101,ソーダの採掘,44,218,ソーダ</a>の採掘,44,107,44,228,True,,,,,,3116,3122,7860,7870,
3096,2040069,マカディカディ塩湖,産業,43,0,観光,43,99,観光,43,2,43,101,,True,,,,,3008,3010,7623,7625,True
3097,2040069,マカディカディ塩湖,産業,44,99,塩とソーダの採掘,44,155,"塩と<a href=""/index.php/%E3%82%BD%E3%83%BC%E3%83%80"" title=""ソーダ"">ソーダ</a>の採掘",44,107,44,228,,True,,,,,3114,3122,7797,7870,True
3098,2040069,マカディカディ塩湖,湖岸の地域区分,46,32,マウン,46,39,マウン,46,35,46,42,True,,,,True,,3327,3330,8299,8302,
3099,2040069,マカディカディ塩湖,湖岸の地域区分,46,36,フランシスタウン,46,43,フランシスタウン,46,44,46,51,True,,,,True,,3331,3339,8303,8311,
3100,2040069,マカディカディ塩湖,湖岸の地域区分,44,123,ス,44,339,ス,44,124,44,340,,True,,,,,3138,3139,7981,7982,
3101,2040069,マカディカディ塩湖,国内位置,36,29,ボツワナ北部,36,110,ボツワナ</a>北部,36,35,36,120,,True,True,,True,,2485,2491,5490,5500,True
3102,2040069,マカディカディ塩湖,構成する湖沼,39,10,ス,39,13,ス,39,11,39,14,,True,,,,,2591,2592,6019,6020,
3103,2040069,マカディカディ塩湖,構成する湖沼,39,16,ン,39,19,ン,39,17,39,20,,True,,,,,2597,2598,6025,6026,
3104,2040069,マカディカディ塩湖,構成する湖沼,39,27,ン,39,30,ン,39,28,39,31,,True,,,,,2608,2609,6036,6037,
3105,2040069,マカディカディ塩湖,構成する湖沼,40,25,マカディカディ湖,40,32,マカディカディ湖,40,33,40,40,,,,True,,,2762,2770,6592,6600,
3106,2040069,マカディカディ塩湖,観光地,44,13,マカディカディ国立公園,44,16,マカディカディ国立公園,44,24,44,27,,True,,,,,3028,3039,7658,7669,
3107,2040069,マカディカディ塩湖,観光地,45,9,ンサイ・パン国立公園,45,16,ンサイ・パン国立公園,45,19,45,26,,True,,True,,,3254,3264,8219,8229,
3108,2040069,マカディカディ塩湖,読み,36,10,Makgadikgadi Pan,36,20,Makgadikgadi Pan,36,26,36,36,,,,True,,,2466,2482,5400,5416,
3109,2159741,ヤムドク湖,国,36,0,中華人民共和国,36,101,中華人民共和国,36,7,36,108,True,True,True,True,True,,2248,2255,4785,4792,True
3110,2159741,ヤムドク湖,国,40,91,中華人民共和国,40,1153,中華人民共和国,40,98,40,1160,True,True,True,True,True,,2627,2634,9109,9116,True
3111,2159741,ヤムドク湖,所在地,36,7,チベット自治区山南市ナンカルツェ県,36,213,"チベット自治区</a><a href=""/index.php/%E5%B1%B1%E5%8D%97%E5%B8%82"" title=""山南市"">山南市</a><a href=""/index.php/%E3%83%8A%E3%83%B3%E3%82%AB%E3%83%AB%E3%83%84%E3%82%A7%E7%9C%8C"" title=""ナンカルツェ県"">ナンカルツェ県",36,24,36,400,True,True,True,True,True,,2255,2272,4897,5084,True
3112,2159741,ヤムドク湖,所在地,40,98,チベット自治区山南市ナンカルツェ県,40,1265,"チベット自治区</a><a href=""/index.php/%E5%B1%B1%E5%8D%97%E5%B8%82"" title=""山南市"">山南市</a><a href=""/index.php/%E3%83%8A%E3%83%B3%E3%82%AB%E3%83%AB%E3%83%84%E3%82%A7%E7%9C%8C"" title=""ナンカルツェ県"">ナンカルツェ県",40,115,40,1452,True,True,True,True,True,,2634,2651,9221,9408,True
3113,2159741,ヤムドク湖,所在地,36,17,ナンカルツェ県,36,393,ナンカルツェ県,36,24,36,400,,,,True,,,2265,2272,5077,5084,
3114,2159741,ヤムドク湖,所在地,45,31,左へ,45,192,左へ,45,33,45,194,,,,,True,,2822,2824,10576,10578,
3115,2159741,ヤムドク湖,所在地,45,43,ヤルンツァンポ川を渡り,45,335,ヤルンツァンポ川</a>を渡り,45,54,45,350,,,,,True,,2834,2845,10719,10734,
3116,2159741,ヤムドク湖,座標・緯度,37,0,北緯28度56分,37,349,北緯28度56分,37,8,37,357,True,,True,True,True,,2274,2282,5603,5611,
3117,2159741,ヤムドク湖,座標・緯度,37,20,北緯28.933度,37,547,北緯28.933度,37,29,37,556,True,,True,True,True,,2294,2303,5801,5810,
3118,2159741,ヤムドク湖,座標・緯度,37,60,北緯28度56分,37,1160,北緯28度56分,37,68,37,1168,True,,True,True,True,,2334,2342,6414,6422,
3119,2159741,ヤムドク湖,座標・緯度,37,80,北緯28.933度,37,1358,北緯28.933度,37,89,37,1367,True,,True,True,True,,2354,2363,6612,6621,
3120,2159741,ヤムドク湖,座標・緯度,37,42,28.933,37,621,28.933,37,48,37,627,,,,True,True,,2316,2322,5875,5881,
3121,2159741,ヤムドク湖,座標・緯度,37,102,28.933,37,1432,28.933,37,108,37,1438,,,,True,True,,2376,2382,6686,6692,
3122,2159741,ヤムドク湖,座標・経度,37,9,東経90度41分,37,389,東経90度41分,37,17,37,397,True,,True,True,True,,2283,2291,5643,5651,
3123,2159741,ヤムドク湖,座標・経度,37,30,東経90.683度,37,557,東経90.683度,37,39,37,566,True,,True,True,True,,2304,2313,5811,5820,
3124,2159741,ヤムドク湖,座標・経度,37,69,東経90度41分,37,1200,東経90度41分,37,77,37,1208,True,,True,True,True,,2343,2351,6454,6462,
3125,2159741,ヤムドク湖,座標・経度,37,90,東経90.683度,37,1368,東経90.683度,37,99,37,1377,True,,True,True,True,,2364,2373,6622,6631,
3126,2159741,ヤムドク湖,座標・経度,37,50,90.683,37,629,90.683,37,56,37,635,,,,True,True,,2324,2330,5883,5889,
3127,2159741,ヤムドク湖,座標・経度,37,110,90.683,37,1440,90.683,37,116,37,1446,,,,True,True,,2384,2390,6694,6700,
3128,2159741,ヤムドク湖,面積,38,0,638,38,0,638,38,3,38,3,True,,,,,,2470,2473,7098,7101,
3129,2159741,ヤムドク湖,面積,38,9,246,38,25,246,38,12,38,28,True,,,,,,2479,2482,7123,7126,
3130,2159741,ヤムドク湖,面積,38,0,638 km2 (246,38,0,638&#160;km<sup>2</sup> (246,38,12,38,28,,True,,,,,2470,2482,7098,7126,
3131,2159741,ヤムドク湖,面積,38,0,638 km2,38,0,638&#160;km<sup>2,38,7,38,17,,,True,True,True,,2470,2477,7098,7115,True
3132,2159741,ヤムドク湖,面積,38,0,638 km2 (246 sq mi),38,0,638&#160;km<sup>2</sup> (246&#160;sq&#160;mi),38,19,38,45,,,,,,True,2470,2489,7098,7143,
3133,2159741,ヤムドク湖,面積,38,9,246 sq mi,38,25,246&#160;sq&#160;mi,38,18,38,44,,,,True,True,,2479,2488,7123,7142,True
3134,2159741,ヤムドク湖,別名,40,13,ཡར་འབྲོག་གཡུ་མཚོ་,40,675,ཡར་འབྲོག་གཡུ་མཚོ་,40,30,40,692,True,,True,,True,,2549,2566,8631,8648,
3135,2159741,ヤムドク湖,別名,40,85,羊卓雍错,40,1039,羊卓雍错,40,89,40,1043,True,,,True,True,,2621,2625,8995,8999,True
3136,2159741,ヤムドク湖,別名,40,66,Yamzhog Yumco,40,935,Yamzhog Yumco,40,79,40,948,,,True,True,True,,2602,2615,8891,8904,
3137,2159741,ヤムドク湖,別名,40,0,ヤムドク湖,40,6,ヤムドク湖,40,5,40,11,,,,True,,,2536,2541,7962,7967,
3138,2159741,ヤムドク湖,別名,40,13,ཡར་འབྲོག་གཡུ་མཚོ་; ワイリー方式：yar-'brog g.yu-mtsho,40,675,"ཡར་འབྲོག་གཡུ་མཚོ་</span>&#59;&#160;<a href=""/index.php/%E3%83%AF%E3%82%A4%E3%83%AA%E3%83%BC%E6%96%B9%E5%BC%8F"" title=""ワイリー方式"">ワイリー方式</a>：<i>yar-'brog g.yu-mtsho",40,59,40,835,,,,True,,,2549,2595,8631,8791,
3139,2159741,ヤムドク湖,別名,40,39,yar-'brog g.yu-mtsho,40,815,yar-'brog g.yu-mtsho,40,59,40,835,,,,True,True,,2575,2595,8771,8791,True
3140,2159741,ヤムドク湖,別名,40,61,蔵文拼音,40,926,蔵文拼音,40,65,40,930,,,,True,,,2597,2601,8882,8886,
3141,2159741,ヤムドク湖,別名,40,131,マーナサローヴァル湖,40,1743,マーナサローヴァル湖,40,141,40,1753,,,,True,True,,2667,2677,9699,9709,
3142,2159741,ヤムドク湖,別名,40,32,ワイリー,40,801,ワイリー,40,36,40,805,,,,,True,,2568,2572,8757,8761,
3143,2159741,ヤムドク湖,別名,40,121,ナムツォ,40,1578,ナムツォ,40,125,40,1582,,,,,True,,2657,2661,9534,9538,
3144,2159741,ヤムドク湖,別名,40,126,納木錯,40,1587,納木錯,40,129,40,1590,,,,,True,,2662,2665,9543,9546,
3145,2159741,ヤムドク湖,別名,40,144,チベット三大聖湖,40,1760,チベット三大聖湖,40,152,40,1768,,,,,True,,2680,2688,9716,9724,
3146,2159741,ヤムドク湖,種類,40,118,湖,40,1500,湖,40,119,40,1501,True,True,True,True,True,,2654,2655,9456,9457,True
3147,2159741,ヤムドク湖,種類,40,131,マーナサローヴァル湖,40,1743,マーナサローヴァル湖,40,141,40,1753,,,,True,,,2667,2677,9699,9709,
3148,2159741,ヤムドク湖,島,37,0,北緯28度56分,37,349,北緯28度56分,37,8,37,357,,True,,,,,2274,2282,5603,5611,
3149,2159741,ヤムドク湖,島,37,20,北緯28.933度,37,547,北緯28.933度,37,29,37,556,,True,,,,,2294,2303,5801,5810,
3150,2159741,ヤムドク湖,島,37,60,北緯28度56分,37,1160,北緯28度56分,37,68,37,1168,,True,,,,,2334,2342,6414,6422,
3151,2159741,ヤムドク湖,島,37,80,北緯28.933度,37,1358,北緯28.933度,37,89,37,1367,,True,,,,,2354,2363,6612,6621,
3152,2159741,ヤムドク湖,島,37,102,28.933,37,1432,28.933,37,108,37,1438,,True,,,,,2376,2382,6686,6692,
3153,2159741,ヤムドク湖,幅,37,9,東経90度41分,37,389,東経90度41分,37,17,37,397,,True,,,,,2283,2291,5643,5651,
3154,2159741,ヤムドク湖,幅,37,30,東経90.683度,37,557,東経90.683度,37,39,37,566,,True,,,,,2304,2313,5811,5820,
3155,2159741,ヤムドク湖,幅,37,50,90.683,37,629,90.683,37,56,37,635,,True,,,,,2324,2330,5883,5889,
3156,2159741,ヤムドク湖,幅,37,69,東経90度41分,37,1200,東経90度41分,37,77,37,1208,,True,,,,,2343,2351,6454,6462,
3157,2159741,ヤムドク湖,幅,37,90,東経90.683度,37,1368,東経90.683度,37,99,37,1377,,True,,,,,2364,2373,6622,6631,
3158,2159741,ヤムドク湖,幅,37,110,90.683,37,1440,90.683,37,116,37,1446,,True,,,,,2384,2390,6694,6700,
3159,2159741,ヤムドク湖,水面標高,39,0,"4,441 m (14,",39,0,"4,441&#160;m (14,",39,12,39,17,,True,,,,,2494,2506,7367,7384,
3160,2159741,ヤムドク湖,水面標高,39,14,0 ft)20px プロジェ,39,19,"0&#160;ft)</td></tr><tr><td colspan=""2"" class="""" style=""text-align:center; border-top:1px solid #aaa;""><a href=""/index.php/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:Project.svg"" title=""ファイル:Project.svg"">20px</a> <a href=""/index.php/%E3%83%97%E3%83%AD%E3%82%B8%E3%82%A7%E3%82%AF%E3%83%88:%E5%9C%B0%E5%BD%A2"" title=""プロジェクト:地形"">プロジェ",39,28,39,343,,True,,,,,2508,2522,7386,7710,
3161,2159741,ヤムドク湖,水面標高,39,0,"4,441 m",39,0,"4,441&#160;m",39,7,39,12,,,True,True,True,,2494,2501,7367,7379,True
3162,2159741,ヤムドク湖,水面標高,39,9,"14,570 ft",39,14,"14,570&#160;ft",39,18,39,28,,,True,True,True,,2503,2512,7381,7395,True
3163,2159741,ヤムドク湖,水面標高,39,0,"4,441 m (14,570 ft)",39,0,"4,441&#160;m (14,570&#160;ft)",39,19,39,29,,,,,,True,2494,2513,7367,7396,
3164,2159741,ヤムドク湖,動物,40,13,ཡར་འབྲོག་གཡུ་མཚོ་,40,675,ཡར་འབྲོག་གཡུ་མཚོ་,40,30,40,692,,True,,,,,2549,2566,8631,8648,
3165,2159741,ヤムドク湖,動物,40,39,yar-'brog g.yu-mtsho,40,815,yar-'brog g.yu-mtsho,40,59,40,835,,True,,,,,2575,2595,8771,8791,
3166,2159741,ヤムドク湖,動物,40,85,羊卓雍错,40,1039,羊卓雍错,40,89,40,1043,,True,,,,,2621,2625,8995,8999,
3167,2159741,ヤムドク湖,動物,43,22,Yundrok,43,246,Yundrok,43,29,43,253,,True,,,,,2747,2754,10171,10178,
3168,2159741,ヤムドク湖,動物,43,22,Y,43,246,Y,43,23,43,247,,True,,,,,2747,2748,10171,10172,
3169,2159741,ヤムドク湖,動物,43,30,Y,43,254,Y,43,31,43,255,,True,,,,,2755,2756,10179,10180,
3170,2159741,ヤムドク湖,動物,43,52,ヤク,43,357,ヤク,43,54,43,359,,,,,True,,2777,2779,10282,10284,
3171,2159741,ヤムドク湖,読み,40,39,yar-'brog g.yu-mtsho,40,815,yar-'brog g.yu-mtsho,40,59,40,835,,True,,,,,2575,2595,8771,8791,
3172,2159741,ヤムドク湖,読み,40,66,Yamzhog Yumco,40,935,Yamzhog Yumco,40,79,40,948,,True,True,,,,2602,2615,8891,8904,True
3173,2159741,ヤムドク湖,植物,40,161,ラサ,40,1777,ラサ,40,163,40,1779,,True,,,,,2697,2699,9733,9735,
3174,2159741,ヤムドク湖,流入・流出河川,45,43,ヤルンツァンポ川,45,335,ヤルンツァンポ川,45,51,45,343,,True,True,True,True,,2834,2842,10719,10727,
3175,2159741,ヤムドク湖,産業,40,164,観光,40,1780,観光,40,166,40,1782,,,,,True,,2700,2702,9736,9738,True
3176,2190009,清久西池,読み,35,5,きよくにしいけ,35,15,きよくにしいけ,35,12,35,22,True,True,True,True,True,,2291,2298,4393,4400,True
3177,2190009,清久西池,所在地,35,14,埼玉県久喜市,35,85,"埼玉県</a><a href=""/index.php/%E4%B9%85%E5%96%9C%E5%B8%82"" title=""久喜市"">久喜市",35,20,35,156,True,True,True,True,True,,2300,2306,4463,4534,True
3178,2190009,清久西池,所在地,35,26,清久工業団地内,35,257,清久工業団地</a>内,35,33,35,268,True,True,,True,True,,2312,2319,4635,4646,
3179,2190009,清久西池,所在地,53,7,久喜市清久町10番地,53,72,久喜市</a>清久町10番地,53,17,53,86,True,True,,True,True,,2667,2677,7329,7343,
3180,2190009,清久西池,所在地,47,55,清久西池の東,47,323,清久西池の東,47,61,47,329,,,,True,,,2408,2414,5759,5765,
3181,2190009,清久西池,所在地,47,214,久喜市内,47,1271,久喜市</a>内,47,218,47,1279,,,,True,,,2567,2571,6707,6715,
3182,2190009,清久西池,所在地,47,89,清久工業団地のほぼ,47,501,清久工業団地</a>のほぼ,47,98,47,514,,,,,True,,2442,2451,5937,5950,
3183,2190009,清久西池,種類,35,34,人工池,35,269,人工池,35,37,35,272,True,True,,True,True,,2320,2323,4647,4650,True
3184,2190009,清久西池,公園,47,50,清久公園,47,314,清久公園,47,54,47,318,True,,,,True,,2403,2407,5750,5754,
3185,2190009,清久西池,観光地,47,50,清久,47,314,清久,47,52,47,316,True,,,,,,2403,2405,5750,5752,
3186,2190009,清久西池,観光地,47,55,清久西池,47,323,清久西池,47,59,47,327,True,,,,,,2408,2412,5759,5763,
3187,2190009,清久西池,観光地,47,107,清久西池,47,523,清久西池,47,111,47,527,True,,,,,,2460,2464,5959,5963,
3188,2190009,清久西池,観光地,47,140,清久大池,47,842,清久大池,47,144,47,846,True,,,,,,2493,2497,6278,6282,
3189,2190009,清久西池,構成する湖沼,47,55,清久,47,323,清久,47,57,47,325,True,,,,,,2408,2410,5759,5761,
3190,2190009,清久西池,構成する湖沼,47,107,清久西池,47,523,清久西池,47,111,47,527,True,,,,,,2460,2464,5959,5963,
3191,2190009,清久西池,構成する湖沼,47,112,清久大池,47,599,清久大池,47,116,47,603,True,,,,,,2465,2469,6035,6039,
3192,2190009,清久西池,構成する湖沼,47,140,清久大池,47,842,清久大池,47,144,47,846,True,,,,,,2493,2497,6278,6282,
3193,2190009,清久西池,構成する湖沼,47,170,へら鮒,47,1052,へら鮒,47,173,47,1055,True,,,,,,2523,2526,6488,6491,
3194,2190009,清久西池,流入・流出河川,47,151,備前前堀川,47,938,備前前堀川,47,156,47,943,True,True,True,True,True,,2504,2509,6374,6379,True
3195,2190009,清久西池,植物,47,190,さくら通り,47,1076,さくら通り,47,195,47,1081,True,,,,,,2543,2548,6512,6517,
3196,2190009,清久西池,植物,47,199,桜,47,1146,桜,47,200,47,1147,True,True,True,True,True,,2552,2553,6582,6583,
3197,2190009,清久西池,植物,47,219,桜,47,1280,桜,47,220,47,1281,True,,,,,,2572,2573,6716,6717,
3198,2190009,清久西池,座標・緯度,63,4,北緯36度4分12秒,63,485,北緯36度4分12秒,63,14,63,495,True,,True,True,True,,2761,2771,8802,8812,
3199,2190009,清久西池,座標・緯度,63,30,北緯36.07000度,63,689,北緯36.07000度,63,41,63,700,True,,True,True,True,,2787,2798,9006,9017,
3200,2190009,清久西池,座標・緯度,63,57,36.07000,63,768,36.07000,63,65,63,776,,,,,True,,2814,2822,9085,9093,
3201,2190009,清久西池,座標・経度,63,15,東経139度37分48秒,63,527,東経139度37分48秒,63,27,63,539,True,,True,True,True,,2772,2784,8844,8856,
3202,2190009,清久西池,座標・経度,63,42,東経139.63000度,63,701,東経139.63000度,63,54,63,713,True,,True,True,True,,2799,2811,9018,9030,
3203,2190009,清久西池,座標・経度,63,67,139.63000,63,778,139.63000,63,76,63,787,,,,,True,,2824,2833,9095,9104,
3204,2190009,清久西池,成因,35,34,人工池,35,269,人工池,35,37,35,272,,True,,True,,,2320,2323,4647,4650,
3205,2190009,清久西池,別名,47,170,へら鮒,47,1052,へら鮒,47,173,47,1055,,True,,,,,2523,2526,6488,6491,
3206,2190009,清久西池,別名,51,6,へら鮒,51,105,へら鮒,51,9,51,108,,True,,,,,2639,2642,7209,7212,
3207,2190009,清久西池,動物,51,6,へら鮒,51,105,へら鮒,51,9,51,108,,,True,True,True,,2639,2642,7209,7212,
3208,2190009,清久西池,動物,47,170,へら鮒,47,1052,へら鮒,47,173,47,1055,,,,True,,,2523,2526,6488,6491,True
3209,2190009,清久西池,動物,47,171,ら鮒,47,1053,ら鮒,47,173,47,1055,,,,,True,,2524,2526,6489,6491,
3210,2190009,清久西池,湖岸の地域区分,35,17,久喜市,35,153,久喜市,35,20,35,156,,,,True,,,2303,2306,4531,4534,
3211,2190009,清久西池,湖岸の地域区分,47,214,久喜市,47,1271,久喜市,47,217,47,1274,,,,True,,,2567,2570,6707,6710,
3212,2197972,邑知潟,所在地,36,0,石川県羽咋市,36,61,"石川県</a><a href=""/index.php/%E7%BE%BD%E5%92%8B%E5%B8%82"" title=""羽咋市"">羽咋市",36,6,36,132,True,True,True,True,True,,2290,2296,5014,5085,True
3213,2197972,邑知潟,所在地,45,11,石川県羽咋市,45,82,"石川県</a><a href=""/index.php/%E7%BE%BD%E5%92%8B%E5%B8%82"" title=""羽咋市"">羽咋市",45,17,45,153,True,True,True,True,True,,2585,2591,8697,8768,True
3214,2197972,邑知潟,所在地,46,0,能登半島基部,46,78,能登半島</a>基部,46,6,46,88,True,,,,,,2600,2606,8934,8944,True
3215,2197972,邑知潟,所在地,46,7,羽咋市から中能登町・七尾市にかけて延びる邑知潟地溝帯の南西部,46,89,"羽咋市から<a href=""/index.php/%E4%B8%AD%E8%83%BD%E7%99%BB%E7%94%BA"" title=""中能登町"">中能登町</a>・<a href=""/index.php/%E4%B8%83%E5%B0%BE%E5%B8%82"" title=""七尾市"">七尾市</a>にかけて延びる邑知潟<a href=""/index.php/%E5%9C%B0%E6%BA%9D%E5%B8%AF"" class=""mw-redirect"" title=""地溝帯"">地溝帯</a>の南西部",46,37,46,344,True,,True,,,,2607,2637,8945,9200,
3216,2197972,邑知潟,所在地,46,0,能登半島基部、羽咋市から中能登町・七尾市にかけて延びる邑知潟地溝帯の南西部,46,78,"能登半島</a>基部、羽咋市から<a href=""/index.php/%E4%B8%AD%E8%83%BD%E7%99%BB%E7%94%BA"" title=""中能登町"">中能登町</a>・<a href=""/index.php/%E4%B8%83%E5%B0%BE%E5%B8%82"" title=""七尾市"">七尾市</a>にかけて延びる邑知潟<a href=""/index.php/%E5%9C%B0%E6%BA%9D%E5%B8%AF"" class=""mw-redirect"" title=""地溝帯"">地溝帯</a>の南西部",46,37,46,344,,True,,True,True,,2600,2637,8934,9200,
3217,2197972,邑知潟,座標・緯度,41,0,北緯36度55分27秒,41,541,北緯36度55分27秒,41,11,41,552,True,,True,True,True,,2303,2314,6049,6060,
3218,2197972,邑知潟,座標・緯度,41,27,北緯36.92417度,41,746,北緯36.92417度,41,38,41,757,True,,True,True,True,,2330,2341,6254,6265,
3219,2197972,邑知潟,座標・緯度,41,54,36,41,825,36,41,56,41,827,True,,,,,,2357,2359,6333,6335,
3220,2197972,邑知潟,座標・緯度,41,77,北緯36度55分27秒,41,1368,北緯36度55分27秒,41,88,41,1379,True,,True,True,True,,2380,2391,6876,6887,
3221,2197972,邑知潟,座標・緯度,41,104,北緯36.92417度,41,1573,北緯36.92417度,41,115,41,1584,True,,True,True,True,,2407,2418,7081,7092,
3222,2197972,邑知潟,座標・緯度,41,54,36.92417,41,825,36.92417,41,62,41,833,,,,True,True,,2357,2365,6333,6341,
3223,2197972,邑知潟,座標・緯度,41,131,36.92417,41,1652,36.92417,41,139,41,1660,,,,True,True,,2434,2442,7160,7168,
3224,2197972,邑知潟,座標・経度,41,12,東経136度48分50秒,41,584,東経136度48分50秒,41,24,41,596,True,,True,True,True,,2315,2327,6092,6104,
3225,2197972,邑知潟,座標・経度,41,39,東経136.81389度,41,758,東経136.81389度,41,51,41,770,True,,True,True,True,,2342,2354,6266,6278,
3226,2197972,邑知潟,座標・経度,41,89,東経136度48分50秒,41,1411,東経136度48分50秒,41,101,41,1423,True,,True,True,True,,2392,2404,6919,6931,
3227,2197972,邑知潟,座標・経度,41,116,東経136.81389度,41,1585,東経136.81389度,41,128,41,1597,,,True,True,True,,2419,2431,7093,7105,
3228,2197972,邑知潟,座標・経度,41,64,136.81389,41,835,136.81389,41,73,41,844,,,,,True,,2367,2376,6343,6352,
3229,2197972,邑知潟,座標・経度,41,141,136.81389,41,1662,136.81389,41,150,41,1671,,,,,True,,2444,2453,7170,7179,
3230,2197972,邑知潟,面積,42,0,0,42,0,0,42,1,42,1,True,,,,,,2533,2534,7583,7584,
3231,2197972,邑知潟,面積,42,0,0.7 km2,42,0,"0.7 <a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",42,7,42,123,,True,True,True,True,True,2533,2540,7583,7706,True
3232,2197972,邑知潟,成因,43,0,海跡,43,0,海跡,43,2,43,2,True,,True,True,True,,2542,2544,7882,7884,True
3233,2197972,邑知潟,水質（淡水・汽水）,43,2,淡水,43,127,淡水,43,4,43,129,True,,,,,,2544,2546,8009,8011,
3234,2197972,邑知潟,水質（淡水・汽水）,44,0,淡水,44,0,淡水,44,2,44,2,,True,True,True,True,True,2549,2551,8053,8055,True
3235,2197972,邑知潟,読み,45,4,おうちがた,45,14,おうちがた,45,9,45,19,True,True,True,True,True,,2578,2583,8629,8634,True
3236,2197972,邑知潟,種類,45,20,潟湖,45,231,潟湖,45,22,45,233,True,True,True,True,True,,2594,2596,8846,8848,True
3237,2197972,邑知潟,流入・流出河川,46,44,羽咋川,46,471,羽咋川,46,47,46,474,True,True,,True,True,,2644,2647,9327,9330,True
3238,2197972,邑知潟,島,41,0,北緯36度55分27秒,41,541,北緯36度55分27秒,41,11,41,552,,True,,,,,2303,2314,6049,6060,
3239,2197972,邑知潟,島,41,27,北緯36.92417度,41,746,北緯36.92417度,41,38,41,757,,True,,,,,2330,2341,6254,6265,
3240,2197972,邑知潟,島,41,54,36.92417,41,825,36.92417,41,62,41,833,,True,,,,,2357,2365,6333,6341,
3241,2197972,邑知潟,島,41,77,北緯36度55分27秒,41,1368,北緯36度55分27秒,41,88,41,1379,,True,,,,,2380,2391,6876,6887,
3242,2197972,邑知潟,島,41,104,北緯36.92417度,41,1573,北緯36.92417度,41,115,41,1584,,True,,,,,2407,2418,7081,7092,
3243,2197972,邑知潟,島,41,104,北緯36.9,41,1573,北緯36.9,41,110,41,1579,,True,,,,,2407,2413,7081,7087,
3244,2197972,邑知潟,島,41,131,36.92417,41,1652,36.92417,41,139,41,1660,,True,,,,,2434,2442,7160,7168,
3245,2197972,邑知潟,幅,41,12,東経136度48分50秒,41,584,東経136度48分50秒,41,24,41,596,,True,,,,,2315,2327,6092,6104,
3246,2197972,邑知潟,幅,41,39,東経136.81389度,41,758,東経136.81389度,41,51,41,770,,True,,,,,2342,2354,6266,6278,
3247,2197972,邑知潟,幅,41,64,136.81389,41,835,136.81389,41,73,41,844,,True,,,,,2367,2376,6343,6352,
