,level_0,index,page_id,system_dicision,crowd_dicision,correct,text,attribute,system_out,crowd_out
3925,7879,7879,687963,1,1,1,['マコモ'],植物,0.8333333333333334,0.0
3926,3261,3261,2202538,0,0,0,"['ミネトンカ', '市']",所在地,0.1666666666666666,0.0
3927,7980,7980,695828,0,0,0,['ヘラブナ'],別名,0.1666666666666666,0.0
3928,421,421,1096642,0,0,0,['鴨川'],湖岸の地域区分,0.1666666666666666,0.0
3929,4387,4387,27167,0,1,1,"['265', 'm']",平均水深,0.6666666666666666,0.0
3930,4283,4283,252336,1,0,0,"['群馬', '県', '館林', '市']",湖岸の地域区分,0.1666666666666666,0.0
3931,7589,7589,666291,1,0,1,"['両', '江道']",所在地,0.3333333333333333,0.0
3932,5602,5602,3249598,0,0,0,"['約', '3', '.', '9', 'km']",長さ,0.1666666666666666,0.0
3933,4420,4420,27167,1,0,0,['美笛'],流入・流出河川,0.1666666666666666,0.0
3934,7748,7748,666576,0,0,0,['オオクチバス'],別名,0.1666666666666666,0.0
3935,2243,2243,183867,1,1,1,['ヒメマス'],動物,0.6666666666666666,0.0
3936,4668,4668,2966274,1,0,0,"['138', '.', '2682833']",座標・経度,0.3333333333333333,0.0
3937,5942,5942,3550700,0,0,1,['ブラックレイク'],湖岸の地域区分,0.1666666666666666,0.0
3938,6278,6278,435939,1,0,0,"['引手', '力', '命', '神社', 'の', '境内', '地']",所在地,0.1666666666666666,0.0
3939,1201,1201,143182,1,1,0,"['木崎湖', '温泉']",観光地,0.5,0.0
3940,810,810,1303518,1,1,1,"['210', 'メートル']",水面標高,0.8333333333333334,0.0
3941,6073,6073,376231,1,1,0,"['12', 'm']",最大水深,0.5,0.0
3942,6869,6869,530799,1,0,0,['日本'],国,0.1666666666666666,0.0
3943,1252,1252,143182,0,0,0,"['マス', '類']",動物,0.1666666666666666,0.0
3944,8208,8208,881742,1,1,0,"['東経', '14', '.', '600', '度']",座標・経度,0.6666666666666666,0.0
3945,5610,5610,3260984,1,0,0,"['塩水', '湖']",種類,0.3333333333333333,0.0
3946,8409,8409,951230,0,0,1,['ウミヒルモ'],植物,0.3333333333333333,0.0
3947,3586,3586,2280167,1,1,0,"['東経', '21', '.', '033', '度']",座標・経度,0.6666666666666666,0.0
3948,6448,6448,443223,0,0,0,['火山'],種類,0.1666666666666666,0.0
3949,6294,6294,435939,0,0,1,['ビャクシン'],植物,0.1666666666666666,0.0
3950,7827,7827,679269,0,0,0,['フィッツナウ'],動物,0.1666666666666666,0.0
3951,8347,8347,951230,0,0,0,"['ウミヒルモ', '属']",動物,0.1666666666666666,0.0
3952,2622,2622,192615,1,0,0,"['1959', '年']",形成時期,0.3333333333333333,0.0
3953,918,918,134839,1,0,0,"['アカ', 'エゾマツ', '林']",植物,0.1666666666666666,0.0
3954,6083,6083,376231,0,0,0,"['ブラック', 'バス', '類']",動物,0.1666666666666666,0.0
3955,6878,6878,536433,1,1,0,"['北緯', '40', '度', '44', '分', '46', '秒']",座標・緯度,0.6666666666666666,0.0
3956,2905,2905,2032404,1,1,0,"['北緯', '10', '.', '23250', '度']",座標・緯度,0.6666666666666666,0.0
3957,7621,7621,666291,1,0,0,"['北緯', '42', '度', '00', '分', '22', '秒']",島,0.1666666666666666,0.0
3958,2140,2140,1772665,1,1,0,"['東経', '172', '.', '000', '度']",座標・経度,0.8333333333333334,0.0
3959,3898,3898,2384665,0,1,1,"['さくら', 'が', 'いけ']",読み,0.8333333333333334,0.0
3960,7448,7448,54796,1,1,1,['セブルーガ'],動物,0.5,0.0
3961,3421,3421,2255681,1,0,1,"['9', '.', '2', '▁', 'ft']",平均水深,0.3333333333333333,0.0
3962,2379,2379,192531,0,0,0,['ü'],種類,0.1666666666666666,0.0
3963,4830,4830,2978850,1,0,0,"['コロラド', '州']",所在地,0.3333333333333333,0.0
3964,8293,8293,951230,0,0,0,['ウミヒルモ'],動物,0.1666666666666666,0.0
3965,2689,2689,196428,0,0,0,"['佐倉', '市']",所在地,0.1666666666666666,0.0
3966,313,313,1079315,0,0,0,"['Old', '▁', 'Lake', '▁', 'Tone']",動物,0.1666666666666666,0.0
3967,6840,6840,530799,0,0,0,"['み', 'どろ', '（', 'が', '）', 'いけ']",動物,0.1666666666666666,0.0
3968,517,517,1114951,1,0,0,['飲料'],産業,0.1666666666666666,0.0
3969,6257,6257,427667,1,1,0,"['12', '〜', '14', 'km', '2']",面積,0.8333333333333334,0.0
3970,504,504,1114951,1,1,1,"['116', '▁', '▁', 'km']",周囲長,0.8333333333333334,0.0
3971,1219,1219,143182,0,0,1,"['居', '谷', '里', '湿原']",観光地,0.1666666666666666,0.0
3972,5739,5739,3299335,0,0,0,"['こ', 'あいだ', 'め']",動物,0.1666666666666666,0.0
3973,1628,1628,1570369,1,0,0,"['0', '.', '633']",座標・緯度,0.3333333333333333,0.0
3974,7992,7992,695828,1,1,1,"['1', ',', '200', ',', '000', 'm', '3']",貯水量,0.5,0.0
3975,5063,5063,2978850,1,0,1,['クワッガガイ'],動物,0.3333333333333333,0.0
3976,6444,6444,443223,1,1,1,"['カルデラ', '湖']",種類,0.8333333333333334,0.0
3977,3920,3920,2384665,0,0,0,"['1954', '年']",形成時期,0.1666666666666666,0.0
3978,5611,5611,3260984,0,1,1,"['淡水', '湖']",種類,0.8333333333333334,0.0
3979,5420,5420,3249598,1,1,1,['カンムリカイツブリ'],動物,0.5,0.0
3980,6352,6352,436539,0,0,0,"['14', '.', '07500']",座標・経度,0.1666666666666666,0.0
3981,3297,3297,2239242,1,1,1,"['8', '.', '4', 'ha']",面積,0.5,0.0
3982,3462,3462,2267968,1,0,0,"['小天', '橋']",橋・トンネル,0.3333333333333333,0.0
3983,5761,5761,3323513,1,1,0,"['バスク', '州']",湖岸の地域区分,0.5,0.0
3984,3616,3616,2280167,1,1,0,"['Големо', '▁', 'Преспанско', '▁', 'езеро']",別名,0.6666666666666666,0.0
3985,5478,5478,3249598,0,0,0,['plumage'],動物,0.1666666666666666,0.0
3986,7710,7710,666576,1,1,1,['ハシビロガモ'],動物,0.6666666666666666,0.0
3987,6082,6082,376231,1,1,1,['ヘラブナ'],動物,0.5,0.0
3988,4363,4363,27167,1,0,0,"['4', '万', '年', '前', 'に', '支笏火', '砕流', '(', 'Spfl', ')、', '支笏降', '下', '軽石', '(', 'Spfa', ')', 'を', '噴出', 'し', 'た', '大', '噴火', '(', '総', '噴出', '量', '139', '.', '5', 'DRE', '▁', 'km', '3', ')', 'によって', '形成', 'さ', 'れ', 'た', '支笏', 'カルデラ', 'に', '、', '水', 'が', '溜まっ', 'た', 'カルデラ', '湖']",成因,0.1666666666666666,0.0
3989,8560,8560,97785,1,0,0,"['北側', 'は', 'カナダ', 'の', 'オンタリオ', '州', 'に', '、', '南側', 'は', 'アメリカ合衆国', 'の', 'ニューヨーク', '州', 'と', '接し', 'て', 'いる']",所在地,0.1666666666666666,0.0
3990,5461,5461,3249598,1,0,1,['ウミネコ'],動物,0.3333333333333333,0.0
3991,5336,5336,312243,0,0,0,['Martigues'],湖岸の地域区分,0.1666666666666666,0.0
3992,1204,1204,143182,0,0,1,"['ヤナバスキー', '場']",観光地,0.3333333333333333,0.0
3993,3316,3316,2255681,0,0,1,"['クラスノヤルスク', '地方']",所在地,0.1666666666666666,0.0
3994,2928,2928,2032404,1,0,0,['湖'],種類,0.1666666666666666,0.0
3995,4725,4725,2966274,1,1,1,"['32', '万', '立方メートル']",貯水量,0.6666666666666666,0.0
3996,2568,2568,192615,0,0,0,"['カラ・イリティシ', ')']",流入・流出河川,0.1666666666666666,0.0
3997,546,546,1114951,0,0,0,"['北緯', '25', '度', '45', '分', '48', '秒']",島,0.1666666666666666,0.0
3998,6270,6270,435939,1,1,1,['鯉'],動物,0.6666666666666666,0.0
3999,2774,2774,196428,1,0,0,"['北', '印旛沼']",流入・流出河川,0.1666666666666666,0.0
4000,6340,6340,436539,1,1,0,"['北緯', '40', '度', '50', '分', '18', '秒']",座標・緯度,0.6666666666666666,0.0
4001,3262,3262,2202538,0,0,1,"['ミネソタ', '州', 'ミネアポリス', '西', '郊', '（', 'ヘネピン', '郡', '・', 'カーヴァー', '郡', '）']",所在地,0.1666666666666666,0.0
4002,1959,1959,1681666,1,1,1,['カワマス'],動物,0.5,0.0
4003,6143,6143,399336,0,0,0,"['～', '1', '.', '5', 'キロメートル']",長さ,0.1666666666666666,0.0
4004,4940,4940,2978850,1,1,0,"['カリフォルニア', '州']",湖岸の地域区分,0.5,0.0
4005,6432,6432,443223,0,1,1,"['サモシール', '島']",島,0.5,0.0
4006,4701,4701,2966274,0,1,1,"['八ヶ岳', '中', '信', '高原', '国定', '公園']",公園,0.6666666666666666,0.0
4007,4497,4497,27167,1,0,0,"['北緯', '42', '度', '45', '分', '0', '秒']",島,0.1666666666666666,0.0
4008,101,101,1050701,1,1,1,"['いっ', 'ぺきこ']",読み,0.8333333333333334,0.0
4009,6475,6475,443223,0,0,0,['ラガリータ'],湖岸の地域区分,0.1666666666666666,0.0
4010,3563,3563,2280167,1,1,1,['アルバニア'],国,0.8333333333333334,0.0
4011,1077,1077,141263,0,0,0,"['高架', '沼']",動物,0.1666666666666666,0.0
4012,5383,5383,3249598,1,1,0,"['東経', '134', '度', '5', '分', '38', '.', '30', '秒']",座標・経度,0.6666666666666666,0.0
4013,8559,8559,97785,1,1,0,"['オンタリオ', '州']",所在地,0.5,0.0
4014,6117,6117,399336,0,1,1,"['41', '.', '9', '▁', 'm']",平均水深,0.6666666666666666,0.0
4015,5777,5777,3323513,1,0,0,"['Lareo', '▁', 'urtegia']",読み,0.1666666666666666,0.0
4016,2586,2586,192615,1,0,0,"['5', ',', '500', 'km', '²']",面積,0.3333333333333333,0.0
4017,2096,2096,172318,1,0,0,"['143', '.', '87583']",幅,0.1666666666666666,0.0
4018,4402,4402,27167,0,0,0,['シ'],流入・流出河川,0.1666666666666666,0.0
4019,1492,1492,145876,0,0,0,"['西側', 'の', '会津盆地', '東', '縁', '断層', 'など', 'を', '含む', '東西', 'の', '断層', 'により', '、', '現在', 'の', '猪苗代湖']",成因,0.1666666666666666,0.0
4020,7114,7114,54796,0,1,1,"['ダゲスタン', '共和', '国']",国,0.6666666666666666,0.0
4021,5826,5826,344043,1,0,0,"['松本', '市']",所在地,0.1666666666666666,0.0
4022,3667,3667,2280167,1,0,0,"['観光', '業']",観光地,0.1666666666666666,0.0
4023,1359,1359,1452758,0,0,0,"['南緯', '22', '.', '79389', '度']",島,0.1666666666666666,0.0
4024,5980,5980,3550700,1,1,1,"['クリー', '川']",流入・流出河川,0.8333333333333334,0.0
4025,628,628,1154671,1,0,0,"['北緯', '37', '.', '74056', '度']",島,0.1666666666666666,0.0
4026,1167,1167,143182,0,0,0,"['17', '.', '9', '▁', 'm']",座標・緯度,0.1666666666666666,0.0
4027,6171,6171,407959,1,0,0,"['淡水', '湖']",水質（淡水・汽水）,0.3333333333333333,0.0
4028,5810,5810,3415799,1,0,0,"['フレーザー', '川']",流入・流出河川,0.3333333333333333,0.0
4029,5067,5067,2978850,0,0,0,"['Lake', '▁', 'Powell']",動物,0.1666666666666666,0.0
4030,6318,6318,435939,1,0,0,['命'],観光地,0.1666666666666666,0.0
4031,8066,8066,838764,1,0,1,['ベッコウトンボ'],動物,0.3333333333333333,0.0
4032,2265,2265,183867,0,0,0,"['マス', '類']",動物,0.1666666666666666,0.0
4033,7564,7564,604174,1,1,1,['池'],種類,0.8333333333333334,0.0
4034,272,272,1054775,1,1,0,"['北緯', '42', '.', '04167', '度']",座標・緯度,0.6666666666666666,0.0
4035,7616,7616,666291,0,0,0,['ティエンチ'],動物,0.1666666666666666,0.0
4036,2802,2802,196428,1,0,0,"['1969', '年']",形成時期,0.1666666666666666,0.0
4037,6514,6514,470196,1,0,0,"['火山', '湖']",形成時期,0.1666666666666666,0.0
4038,5094,5094,2978850,1,0,0,"['0', '度', '52', '分', '20', '秒', '▁', '/', '▁', '北']",幅,0.1666666666666666,0.0
4039,1117,1117,141263,1,0,0,"['カムチャツカ', '千島']",島,0.3333333333333333,0.0
4040,1249,1249,143182,0,0,0,['釣り'],動物,0.1666666666666666,0.0
4041,3506,3506,2267968,1,0,0,"['如意寺', '岳']",観光地,0.1666666666666666,0.0
4042,1582,1582,1564352,0,1,1,['湖'],種類,0.8333333333333334,0.0
4043,7423,7423,54796,0,0,0,['石油'],産業,0.1666666666666666,0.0
4044,1764,1764,159245,1,0,0,"['190', 'km']",長さ,0.3333333333333333,0.0
4045,3366,3366,2255681,1,0,0,"['北緯', '74', '度', '32', '分', '34', '秒']",島,0.1666666666666666,0.0
4046,4112,4112,2392372,1,1,0,"['北緯', '33', '度', '10', '分', '55', '秒']",座標・緯度,0.6666666666666666,0.0
4047,7247,7247,54796,1,0,0,['人工'],島,0.1666666666666666,0.0
4048,6590,6590,486835,0,1,1,"['16', '▁', 'm']",平均水深,0.5,0.0
4049,8210,8210,881742,1,0,0,['スウェーデン'],国内位置,0.1666666666666666,0.0
4050,1800,1800,159245,0,0,0,"['北緯', '44', '度']",島,0.1666666666666666,0.0
4051,1259,1259,143182,0,0,0,['アマゴ'],動物,0.1666666666666666,0.0
4052,4778,4778,2966274,1,0,0,"['六川', '長三郎']",流入・流出河川,0.1666666666666666,0.0
4053,2394,2394,192531,0,1,1,"['アクダマル', '島']",島,0.8333333333333334,0.0
4054,7488,7488,54796,1,0,0,"['海上', 'に', '建て', 'られ', 'た', '杭', 'によって', '支え', 'られ', 'た']",成因,0.1666666666666666,0.0
4055,8036,8036,838764,1,0,0,"['中津', '市', '東部', 'や', '隣接', 'する', '宇佐', '市', 'の', '農業']",所在地,0.1666666666666666,0.0
4056,1272,1272,143182,0,0,0,"['北緯', '36', '度', '33', '分', '30', '秒']",島,0.1666666666666666,0.0
4057,6253,6253,427667,0,0,0,"['ימת', '▁', 'החולה', '\u200e']",所在地,0.1666666666666666,0.0
4058,7709,7709,666576,1,1,1,"['ヨシ', 'ガモ']",動物,0.6666666666666666,0.0
4059,1704,1704,159245,0,1,1,"['インディアナ', '州']",所在地,0.8333333333333334,0.0
4060,1417,1417,145876,1,0,0,['酸川'],流入・流出河川,0.3333333333333333,0.0
4061,4736,4736,2966274,1,0,0,"['芦田', '村']",湖岸の地域区分,0.3333333333333333,0.0
4062,2045,2045,172318,0,1,1,['湖'],種類,0.8333333333333334,0.0
4063,4974,4974,2978850,0,0,0,['11'],貯水量,0.1666666666666666,0.0
4064,3631,3631,2280167,1,0,0,"['51', '平方キロ']",面積,0.3333333333333333,0.0
4065,4698,4698,2966274,0,0,0,"['赤沼', '溜池', 'とも']",別名,0.1666666666666666,0.0
4066,2184,2184,183867,1,1,0,"['東経', '139', '度', '27', '分', '44', '秒']",座標・経度,0.6666666666666666,0.0
4067,683,683,1163585,1,0,0,['中島'],湖岸の地域区分,0.1666666666666666,0.0
4068,4920,4920,2978850,1,1,0,"['アリゾナ', '州']",湖岸の地域区分,0.5,0.0
4069,1866,1866,1594389,1,0,0,"['北緯', '36', '.', '81333', '度']",島,0.1666666666666666,0.0
4070,4122,4122,2392372,1,0,0,['淡水'],水質（淡水・汽水）,0.1666666666666666,0.0
4071,1354,1354,1452758,0,1,1,"['塩', '湖']",種類,0.8333333333333334,0.0
4072,5211,5211,3113847,1,1,1,"['お', 'さき', 'ぬ', 'ま']",読み,0.8333333333333334,0.0
4073,6039,6039,376231,1,1,1,"['長野', '県', '大町', '市']",所在地,0.8333333333333334,0.0
4074,2118,2118,172318,0,0,0,"['鹿', '鳴']",観光地,0.1666666666666666,0.0
4075,1779,1779,159245,0,0,1,"['ミシガン', '州', 'ルディントン', '市']",湖岸の地域区分,0.3333333333333333,0.0
4076,7183,7183,54796,1,0,0,['ペルシャ'],国,0.1666666666666666,0.0
4077,4535,4535,27167,1,0,0,['洞門'],構成する湖沼,0.1666666666666666,0.0
4078,7153,7153,54796,0,0,1,"['パルティア', '王国']",国,0.1666666666666666,0.0
4079,9,9,1014896,0,1,1,['カキツバタ'],植物,0.6666666666666666,0.0
4080,3840,3840,2378497,1,1,1,['Hvítá'],流入・流出河川,0.8333333333333334,0.0
4081,3996,3996,2388853,1,0,0,"['北緯', '33', '.', '75500', '度']",島,0.1666666666666666,0.0
4082,4574,4574,2802797,0,0,0,['プンタ・アレーナス'],湖岸の地域区分,0.1666666666666666,0.0
4083,134,134,1050701,1,0,0,['山'],植物,0.1666666666666666,0.0
4084,5266,5266,312243,1,1,0,"['北緯', '43', '度', '26', '分', '45', '秒']",座標・緯度,0.5,0.0
4085,6170,6170,407959,1,1,0,"['淡水', '湖']",水質（淡水・汽水）,0.5,0.0
4086,122,122,1050701,0,0,1,['沼池'],構成する湖沼,0.1666666666666666,0.0
4087,2661,2661,1954629,1,1,1,['ブラザヴィル'],湖岸の地域区分,0.5,0.0
4088,5185,5185,3107872,0,0,1,['ムジナモ'],植物,0.1666666666666666,0.0
4089,1314,1314,143182,0,0,0,['キザキコミズシタダミ'],別名,0.1666666666666666,0.0
4090,5139,5139,3027103,1,1,0,"['35', '.', '48861']",座標・緯度,0.5,0.0
4091,4055,4055,2390786,0,0,0,"['1970', '年']",形成時期,0.1666666666666666,0.0
4092,6061,6061,376231,0,0,1,"['糸魚川', '静岡', '構造', '線', 'による', '地溝', '上', 'に', '出来', 'た', '構造', '湖']",成因,0.1666666666666666,0.0
4093,7139,7139,54796,0,0,0,['黒'],国,0.1666666666666666,0.0
4094,4168,4168,2433098,0,0,0,"['小林', '裏', '沼', 'または', '小林', '後', '沼']",別名,0.1666666666666666,0.0
4095,1889,1889,1681249,0,0,1,['Markermeer'],別名,0.1666666666666666,0.0
4096,389,389,1096642,0,0,1,['荒川'],流入・流出河川,0.1666666666666666,0.0
4097,6675,6675,512545,0,1,1,"['約', '1', '.', '0', '▁', 'm']",平均水深,0.5,0.0
4098,7062,7062,54796,0,0,0,['ソビエト'],国,0.1666666666666666,0.0
4099,904,904,134839,0,0,0,['30'],水面標高,0.1666666666666666,0.0
4100,365,365,1096642,0,0,1,"['羽根', '倉橋']",橋・トンネル,0.1666666666666666,0.0
4101,6566,6566,486835,1,1,1,"['イマンドラ', 'こ']",読み,0.8333333333333334,0.0
4102,3627,3627,2280167,1,0,0,"['43', '.']",面積,0.1666666666666666,0.0
4103,2105,2105,172318,1,1,1,"['3', '.', '1', '▁', 'm']",透明度,0.6666666666666666,0.0
4104,932,932,134839,0,0,0,"['東経', '145', '度', '21', '分', '0', '秒']",幅,0.1666666666666666,0.0
4105,5480,5480,3249598,0,0,0,['ミコアイサ'],動物,0.1666666666666666,0.0
4106,4979,4979,2978850,1,0,0,"['エコー', '公園']",公園,0.3333333333333333,0.0
4107,5568,5568,3249598,0,0,0,['コイ'],別名,0.1666666666666666,0.0
4108,1963,1963,1681666,0,0,0,['Zugersee'],動物,0.1666666666666666,0.0
4109,1228,1228,143182,1,0,1,"['木崎', 'マス']",動物,0.3333333333333333,0.0
4110,487,487,1114951,0,0,0,"['耳', '海']",別名,0.1666666666666666,0.0
4111,8032,8032,838764,0,1,1,"['大分', '県', '中津', '市', '野依']",所在地,0.8333333333333334,0.0
4112,4255,4255,252336,0,1,1,['沼'],種類,0.8333333333333334,0.0
4113,2798,2798,196428,1,1,0,"['およそ', '2', '万', '年', '前']",形成時期,0.6666666666666666,0.0
4114,5812,5812,3415799,0,0,0,"['Yellowhead', '▁', 'Lake']",動物,0.1666666666666666,0.0
4115,7318,7318,54796,0,1,1,"['カスピ', 'かい']",読み,0.8333333333333334,0.0
4116,4966,4966,2978850,0,0,0,['ダム'],種類,0.1666666666666666,0.0
4117,2496,2496,192531,1,0,0,['エルジシュ'],所在地,0.1666666666666666,0.0
4118,4861,4861,2978850,0,0,0,"['40', '▁', 'm']",座標・緯度,0.1666666666666666,0.0
4119,8226,8226,951230,0,0,0,"['勝連', '半島', 'に', '遮ら', 'れ', 'て', 'いる']",所在地,0.1666666666666666,0.0
4120,1232,1232,143182,1,1,0,"['サツキ', 'マス']",動物,0.5,0.0
4121,8545,8545,960251,0,0,0,"['ルイ', '14', '世', '時代', 'の', 'フランス', 'の', '海運', '大臣', 'で', 'あり', '財務', '大臣', 'で', 'あっ', 'た', 'ポンシャルトラン', '伯', 'ルイ・フェリポー', '▁', '(', 'Louis', '▁', 'Phélypeaux', ',', '▁', 'comte', '▁', 'de', '▁', 'Pontchartrain', ')', '▁', 'に', '由来', 'し', 'て', 'いる', '。']",名前の謂れ,0.1666666666666666,0.0
4122,4572,4572,2802797,0,0,1,"['マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ', '州']",湖岸の地域区分,0.1666666666666666,0.0
4123,3944,3944,2384665,0,0,0,['5'],面積,0.1666666666666666,0.0
4124,6359,6359,436539,1,1,1,"['Lago', '▁', 'd', ""'"", 'Averno']",別名,0.6666666666666666,0.0
4125,945,945,134839,0,0,0,['春'],観光地,0.1666666666666666,0.0
4126,7623,7623,666291,0,0,0,"['42', '.', '006']",島,0.1666666666666666,0.0
4127,4551,4551,2802797,1,1,1,"['アソパルド', '川']",流入・流出河川,0.8333333333333334,0.0
4128,7447,7447,54796,1,1,1,['チョウザメ'],動物,0.6666666666666666,0.0
4129,7667,7667,666576,0,0,0,['0'],面積,0.1666666666666666,0.0
4130,6586,6586,486835,0,0,0,['Имандра'],動物,0.1666666666666666,0.0
4131,5015,5015,2978850,1,0,0,"['グレン', 'キャニオン', '国定', 'レクリエーション', '地域']",観光地,0.1666666666666666,0.0
4132,638,638,1154671,0,0,0,"['吾妻', 'の', '瞳']",動物,0.1666666666666666,0.0
4133,6885,6885,536433,1,1,0,"['東経', '140', '.', '39611', '度']",座標・経度,0.6666666666666666,0.0
4134,740,740,1250740,0,0,0,['シカ'],別名,0.1666666666666666,0.0
4135,3735,3735,2354120,0,0,0,"['東経', '135', '度', '58', '分', '55', '秒']",幅,0.1666666666666666,0.0
4136,6972,6972,536433,0,0,0,"['、', '「', '鶴', 'が', '舞う', 'ごとく', 'に', '美しい', '」', 'という', '意味', 'が', '込め', 'られ', 'て', 'おり', '、', '休憩', '所', 'を', '鶴', 'の', '胴体', 'に', '見立てる', 'と', '、', 'アーチ', '状', 'の', '橋梁', '部', 'が', '鶴', 'が', '羽', 'を', '左右', 'に', '広げ', 'て', 'いる', 'よう', 'に', 'も', '見える', 'こと', 'が', '特徴', 'で']",名前の謂れ,0.1666666666666666,0.0
4137,2733,2733,196428,0,1,1,"['いん', 'ば', 'ぬ', 'ま']",読み,0.8333333333333334,0.0
4138,7788,7788,679269,1,1,1,"['104', '▁', 'm']",平均水深,0.6666666666666666,0.0
4139,7598,7598,666291,1,0,0,"['t', ')', '最深', '部', '384', '▁', 'm']",座標・緯度,0.1666666666666666,0.0
4140,1144,1144,1427572,1,0,0,['沼'],種類,0.1666666666666666,0.0
4141,8140,8140,881742,0,0,0,['ヴェ'],名前の謂れ,0.1666666666666666,0.0
4142,5462,5462,3249598,1,0,1,['オオセグロカモメ'],動物,0.3333333333333333,0.0
4143,6544,6544,486835,1,0,0,['モンチェゴルスク'],所在地,0.1666666666666666,0.0
4144,8077,8077,838764,0,0,0,"['北緯', '33', '度', '33', '分', '9', '秒']",島,0.1666666666666666,0.0
4145,4625,4625,2802797,0,0,0,"['南緯', '54', '度', '32', '分']",島,0.1666666666666666,0.0
4146,4743,4743,2966274,1,1,0,"['佐久', '市']",湖岸の地域区分,0.5,0.0
4147,839,839,1303518,1,0,0,"['Notornis', '▁', 'hochstetteri']",別名,0.3333333333333333,0.0
4148,6635,6635,512545,0,0,0,"['千波', '池']",別名,0.1666666666666666,0.0
4149,4651,4651,2966274,1,0,0,"['長野', '県', '北佐久', '郡', '立科', '町', '大字', '芦田']",所在地,0.1666666666666666,0.0
4150,6641,6641,512545,1,0,0,"['茨城', '県立', '県民', '文化', 'センター']",観光地,0.1666666666666666,0.0
4151,688,688,1163585,1,0,0,['新開'],湖岸の地域区分,0.1666666666666666,0.0
4152,5630,5630,3260984,1,0,1,"['オシ', 'リス', 'の', '湖']",別名,0.3333333333333333,0.0
4153,7253,7253,54796,1,0,0,['カザフスタン'],湖岸の地域区分,0.1666666666666666,0.0
4154,1196,1196,143182,1,0,0,['犀川'],流入・流出河川,0.1666666666666666,0.0
4155,1444,1444,145876,0,0,1,"['猪苗代湖', 'の', 'ミズスギゴケ', '群落']",観光地,0.1666666666666666,0.0
4156,3487,3487,2267968,0,0,1,"['水産', '業']",産業,0.3333333333333333,0.0
4157,3784,3784,2358976,0,0,0,['アイスランド'],国,0.1666666666666666,0.0
4158,5391,5391,3249598,1,1,0,"['潟', '湖']",種類,0.6666666666666666,0.0
4159,4023,4023,2390786,1,0,0,"['アース', 'ダム']",種類,0.3333333333333333,0.0
4160,2312,2312,183867,0,0,0,['ヒメマス'],別名,0.1666666666666666,0.0
4161,2121,2121,1736120,0,1,1,"['群馬', '県', 'みどり', '市']",所在地,0.8333333333333334,0.0
4162,4845,4845,2978850,1,0,0,"['カンザス', '州']",所在地,0.3333333333333333,0.0
4163,7040,7040,54796,0,1,1,['カザフスタン'],国,0.6666666666666666,0.0
4164,5798,5798,3415799,0,0,1,['湖'],種類,0.1666666666666666,0.0
4165,8518,8518,960251,1,1,1,['汽水湖'],種類,0.8333333333333334,0.0
4166,6036,6036,3608508,0,0,0,"['Laguna', '▁', 'El', '▁', 'Manco']",動物,0.1666666666666666,0.0
4167,602,602,1154671,1,0,0,"['、', '吾妻', '連峰', '一切経山', 'の', '山腹']",所在地,0.1666666666666666,0.0
4168,4593,4593,2802797,1,1,1,"['Lago', '▁', 'Cami']",別名,0.6666666666666666,0.0
4169,6140,6140,399336,0,0,0,['Wörthersee'],動物,0.1666666666666666,0.0
4170,2329,2329,183867,0,0,0,['ワカサギ'],別名,0.1666666666666666,0.0
4171,2782,2782,196428,0,0,0,['遊歩道'],動物,0.1666666666666666,0.0
4172,45,45,1014896,0,0,0,['クサガメ'],別名,0.1666666666666666,0.0
4173,6393,6393,436539,0,0,0,"['アヴェルヌス', '湖', 'を', '冥府', 'の', '入り口', 'と', '考え', 'て', 'い', 'た', '古代', 'ローマ', '人', 'にとって', '重大', 'な', '湖', 'で', 'あっ', 'た', '。', 'その', '上', 'を', '飛ん', 'だ', '鳥', 'が', '瘴気', 'に', '当て', 'られ', 'て', '墜死', 'し', 'た', 'という', '俗信', 'が', 'あり', '、', 'ギリシャ', '語', 'で', '「', '鳥', 'が', 'い', 'ない', '」', 'という', '意味', 'を', '持つ', '▁', ""'"", 'aornos', ""'"", '▁', 'から', 'とっ', 'て', 'この', '名前', 'が', 'つけ', 'られ', 'た', '。']",名前の謂れ,0.1666666666666666,0.0
4174,3967,3967,2388853,1,1,0,"['北緯', '33', '度', '45', '分', '18', '秒']",座標・緯度,0.6666666666666666,0.0
4175,8647,8647,97785,0,1,1,"['2', '～', '6', '▁', 'm']",透明度,0.6666666666666666,0.0
4176,8564,8564,97785,0,0,0,"['カナダ', 'の', 'オンタリオ', '州', 'に', '、', '南側', 'は', 'アメリカ合衆国', 'の', 'ニューヨーク', '州', 'と', '接し', 'て', 'いる']",所在地,0.1666666666666666,0.0
4177,6006,6006,3550700,0,0,0,"['281', '▁', 'm', '▁', '(', '922']",水面標高,0.1666666666666666,0.0
4178,955,955,134839,0,0,0,['ハクチョウ'],別名,0.1666666666666666,0.0
4179,3296,3296,2239242,0,0,0,"['満水', '面積']",面積,0.1666666666666666,0.0
4180,1386,1386,145876,1,1,0,"['北緯', '37', '.', '483', '度']",座標・緯度,0.5,0.0
4181,3957,3957,2388853,1,1,1,"['愛媛', '県', '伊予', '市', '南', '伊予']",所在地,0.8333333333333334,0.0
4182,8116,8116,881742,0,0,0,['牛'],別名,0.1666666666666666,0.0
